title,budget,revenue,vote_average,vote_count,release_date,runtime,genres,original_language
Through the Night,0,0,6.393,14,2023-12-13,108,Drama,fr
The Feast of Amrita,0,0,6.0,1,2023-05-26,48,"Animation, Mystery, Fantasy, Horror",ja
In the Land of Saints and Sinners,0,0,6.577,343,2023-10-06,106,"Action, Thriller",en
The Persian Version,0,534000,6.18,25,2023-10-20,108,"Comedy, Drama, Romance",en
The Imaginary,0,0,8.128,43,2023-12-15,108,"Animation, Adventure, Drama, Family, Fantasy",ja
May December,20000000,4232370,6.665,696,2023-11-16,117,Drama,en
Money Shot: The Pornhub Story,0,0,5.654,295,2023-03-15,95,Documentary,en
Fear the Night,0,0,6.1,227,2023-07-21,92,"Action, Thriller",en
Sharper,0,0,6.97,492,2023-02-10,115,"Thriller, Crime, Drama",en
Fist of the Condor,0,0,7.3,67,2023-04-04,85,Action,es
Adipurush,63000000,54300000,5.108,83,2023-06-16,179,"Action, Adventure, Fantasy",hi
The Mother,0,0,6.655,1232,2023-05-04,115,"Action, Thriller",en
Northern Comfort,0,186419,5.513,38,2023-08-09,97,Comedy,is
STILL: A Michael J. Fox Movie,0,0,7.631,149,2023-01-20,95,Documentary,en
Burning Betrayal,0,0,6.2,159,2023-10-25,99,"Drama, Mystery, Romance",pt
Haunting of the Queen Mary,0,0,5.161,146,2023-07-19,124,"Horror, Thriller, Mystery",en
The Adventures,0,0,5.932,44,2023-12-22,143,"Romance, Comedy, Adventure",th
The Tutor,0,0,6.372,86,2023-03-24,92,"Mystery, Thriller, Action",en
Lost in the Night,0,0,6.544,34,2023-10-04,123,"Drama, Thriller, Crime",es
All the Names of God,0,0,6.407,113,2023-09-15,105,"Drama, Action, Thriller",es
Katie's Mom,0,0,0.0,0,2023-07-02,111,"Comedy, Drama, Romance",en
Rule 34,0,0,5.571,14,2023-01-19,101,Drama,pt
Naughty,0,0,5.294,34,2023-02-14,109,Drama,ru
Fast Charlie,20000000,0,6.2,134,2023-12-08,90,"Action, Crime, Drama",en
Ferrari,95000000,39220516,6.475,914,2023-12-14,131,"History, Drama",en
Strawberry Shortcake and the Beast of Berry Bog,0,0,6.6,24,2023-09-22,42,"Animation, Family, TV Movie",en
Evil Does Not Exist,0,0,6.729,157,2023-12-06,106,Drama,ja
A Haunting in Venice,60000000,121400000,6.649,2207,2023-09-13,104,"Mystery, Thriller, Crime",en
Stephen Curry: Underrated,0,0,7.673,78,2023-07-21,110,Documentary,en
White River,0,0,5.1,7,2023-01-27,91,Drama,zh
Luther: The Fallen Sun,0,0,6.682,905,2023-02-24,129,"Crime, Mystery, Thriller",en
Detective Knight: Independence,2000000,36171,5.415,170,2023-01-20,92,"Action, Crime, Thriller",en
The Out-Laws,0,0,6.042,683,2023-07-07,95,"Romance, Action, Comedy",en
Good Burger 2,0,0,6.482,84,2023-11-22,91,"Family, Comedy",en
maboroshi,0,1700000,7.3,91,2023-09-15,112,"Animation, Drama, Romance, Fantasy",ja
The Rat Catcher,0,0,6.622,361,2023-09-28,17,Comedy,en
Carousel,2250000,633385,6.0,37,2023-10-20,93,Horror,sv
The Boy in the Woods,0,0,6.0,14,2023-09-19,100,"Drama, War, History",en
Suki,0,0,3.3,6,2023-02-24,111,Drama,tl
Don't Sell My Baby,15000000,0,6.375,8,2023-04-11,85,"TV Movie, Thriller",en
The Other Zoey,0,168000,7.036,360,2023-10-19,91,"Romance, Drama, Comedy",en
Mother's Day,0,0,5.828,212,2023-05-24,94,Thriller,pl
Baby Assassins 2,0,0,6.84,25,2023-03-24,101,"Action, Comedy",ja
The Flood,0,0,6.386,254,2023-07-14,93,"Action, Mystery, Thriller, Horror",en
Little Dixie,0,0,5.807,137,2023-02-03,105,"Action, Crime, Thriller, Drama",en
A Moroccan Affair,5500000,10950000,6.097,77,2023-12-01,97,"Comedy, Family",es
The Witch Game,0,0,3.2,5,2023-04-18,85,Horror,es
Fallen Leaves,1480000,12400000,7.268,499,2023-09-14,81,"Romance, Comedy, Drama",fi
The Volunteers: To the War,0,115920000,6.2,13,2023-09-28,141,"Drama, War, History",zh
The Iron Claw,15900000,40130232,7.553,806,2023-12-21,132,"History, Drama",en
Hunger,0,0,7.276,388,2023-04-04,145,Drama,th
Animal,13000000,108300000,6.414,105,2023-12-01,201,"Action, Crime, Drama",hi
The Hill,0,7600000,7.715,214,2023-08-18,121,"History, Drama",en
Dear David,0,0,4.588,57,2023-10-13,94,"Horror, Thriller",en
Skinamarink,15000,2100000,5.422,257,2023-01-13,100,Horror,en
Nightman,0,0,6.9,18,2023-09-07,101,"Thriller, Horror",en
Appendage,0,0,5.582,134,2023-03-11,94,Horror,en
¿Quieres ser mi hijo?,0,0,8.562,242,2023-09-21,100,"Comedy, Romance",en
Coup de Chance,10000000,3767399,6.217,337,2023-09-15,96,"Comedy, Drama, Romance, Thriller, Crime",fr
Rye Lane,0,1600000,7.081,186,2023-03-17,82,"Comedy, Romance",en
Dad or Mom,0,0,7.01,97,2023-11-30,92,Comedy,es
Sniper: G.R.I.T. - Global Response & Intelligence Team,0,0,6.613,137,2023-09-26,92,"Action, Thriller",en
The Secret Kingdom,348019,0,6.6,62,2023-04-27,98,"Family, Fantasy, Adventure",en
The Pod Generation,0,0,5.864,176,2023-08-11,110,"Science Fiction, Comedy, Romance, Drama",en
One Life,0,51437352,7.773,576,2023-12-21,109,"History, Drama",en
Fremont,3000000,600376,6.344,48,2023-08-25,92,"Comedy, Drama",en
Bihter: A Forbidden Passion,0,0,5.0,41,2023-11-16,113,"Drama, Romance",tr
Dark Windows,1000000,0,5.182,22,2023-08-10,80,"Horror, Thriller",en
The Three Musketeers: D'Artagnan,27500000,31843086,6.991,1159,2023-04-05,121,"Adventure, Action, Drama, History",fr
AKA,0,0,6.885,617,2023-04-28,122,Action,fr
Ambush,0,0,6.39,91,2023-02-24,104,"War, Action, Thriller",en
24 Hours with Gaspar,0,0,6.662,74,2023-10-06,98,"Action, Crime, Drama, Mystery, Science Fiction, Thriller",id
Sister Swapping,0,0,4.5,2,2023-12-19,61,"Romance, Drama",ko
Drifter,0,0,5.714,7,2023-11-02,79,Drama,de
The White Storm 3: Heaven or Hell,0,0,6.2,55,2023-07-06,125,"Action, Crime, Adventure",cn
No Dogs or Italians Allowed,5,1395922,7.447,114,2023-01-25,70,"Animation, Drama, Family, History, Documentary",fr
Craig Before the Creek,0,0,7.62,54,2023-12-11,88,"Animation, Family, TV Movie, Adventure, Comedy, Fantasy",en
Albert Brooks: Defending My Life,0,0,7.75,15,2023-11-12,88,Documentary,en
No More Bets,0,54578820,7.256,39,2023-08-05,130,"Drama, Crime",zh
Pet Sematary: Bloodlines,0,0,5.711,337,2023-09-23,87,"Horror, Fantasy",en
Under the Boardwalk,0,0,7.302,63,2023-10-27,83,"Animation, Comedy, Family, Romance",en
Girl You Know It's True,0,0,7.336,67,2023-12-06,124,"Drama, History, Music",de
Boston Strangler,0,0,6.662,649,2023-03-16,113,"Crime, Mystery, Thriller",en
Genie,0,0,6.975,139,2023-11-22,93,"Fantasy, Comedy",en
Gunfight at Rio Bravo,0,0,6.561,66,2023-01-13,80,"Western, Action",en
Finestkind,0,0,7.004,236,2023-09-08,126,"Crime, Drama, Thriller",en
Marvel Studios Assembled: The Making of Loki Season 2,0,0,7.4,13,2023-11-22,58,Documentary,en
Holly,2700000,0,5.8,6,2023-11-22,102,Drama,fr
Inhuman Kiss: The Last Breath,0,0,6.8,34,2023-03-30,123,"Romance, Horror, Drama",th
Weekend Rebels,0,0,6.9,69,2023-09-28,110,"Comedy, Drama",de
Someday We'll Tell Each Other Everything,0,0,6.121,29,2023-04-13,129,Drama,de
Sana Ol Pulubi,0,0,0.0,0,2023-11-01,0,,tl
A Place to Fight For,0,0,6.699,141,2023-06-08,103,"Drama, Romance, Thriller",fr
"And the King Said, What a Fantastic Machine",0,912,7.4,8,2023-06-01,88,Documentary,sv
Vacation Friends 2,0,0,6.321,224,2023-08-25,106,Comedy,en
Pain Hustlers,0,0,6.641,584,2023-10-20,122,Drama,en
172 Days,0,0,5.1,20,2023-11-23,103,"Drama, Romance",id
Maria Montessori,3600000,0,7.179,42,2023-11-05,100,"Drama, History",fr
The Killer,175000000,362113,6.574,2056,2023-10-25,118,"Crime, Thriller",en
The Animal Kingdom,15200000,9138503,7.076,653,2023-10-04,127,"Science Fiction, Adventure, Drama",fr
Io Capitano,13272819,0,7.82,628,2023-09-07,121,"Adventure, Drama",it
Malum,0,0,5.509,106,2023-03-31,92,Horror,en
It Lives Inside,0,4800000,5.869,217,2023-09-06,99,"Horror, Mystery",en
Aliens Abducted My Parents and Now I Feel Kinda Left Out,0,0,5.6,15,2023-08-18,87,"Family, Adventure, Science Fiction, Drama",en
Let Her Kill You,3200000,0,6.147,143,2023-03-08,97,"Thriller, Mystery",fr
Mr. Car and the Knights Templar,0,0,5.839,146,2023-07-12,110,"Adventure, Drama, Family",pl
The Canterville Ghost,10000000,2000000,6.421,19,2023-09-22,89,"Animation, Comedy, Family, Fantasy",en
R.A.D.A.R.: The Adventures of the Bionic Dog,0,0,7.2,24,2023-06-27,0,"Family, Science Fiction, Comedy, Adventure",en
Memory,0,313000,7.239,109,2023-12-22,104,Drama,en
What Happens Later,3000000,3370345,5.0,43,2023-11-02,104,"Romance, Comedy",en
Pretty Guardian Sailor Moon Cosmos the Movie Part 1,0,0,7.3,45,2023-06-09,80,Animation,ja
In My Mother's Skin,0,0,5.9,25,2023-01-20,97,"Horror, Fantasy, War",tl
All-Time High,0,0,5.805,123,2023-11-17,103,"Comedy, Romance",fr
Kelas Bintang - Sugar Daddy,0,0,2.0,1,2023-05-29,0,"Drama, Romance",id
Entre primas se arrima,0,0,0.0,0,2023-03-02,0,,es
There's Still Tomorrow,9000000,47763234,8.158,1172,2023-10-26,118,"Drama, Comedy, War",it
20 Days in Mariupol,0,21000,8.063,175,2023-07-14,94,"Documentary, War",en
"Justice League x RWBY: Super Heroes & Huntsmen, Part One",0,0,7.123,102,2023-04-25,83,"Animation, Action, Fantasy",en
Burga,0,0,8.0,16,2023-07-24,117,Horror,es
Agra,0,0,5.0,2,2023-09-29,132,Drama,hi
The Wild,0,0,5.265,17,2023-11-15,106,"Action, Crime",ko
Where the Devil Roams,0,0,5.5,19,2023-07-27,93,Horror,en
Dream Scenario,10000000,14114415,6.693,815,2023-11-10,100,"Comedy, Fantasy",en
Last Call for Istanbul,0,0,6.541,109,2023-11-24,91,"Romance, Drama",tr
Strays,46000000,32000000,7.275,805,2023-08-17,93,"Comedy, Adventure",en
Rotting in the Sun,0,14707,6.728,68,2023-09-08,111,"Mystery, Comedy, Thriller",es
Hard Days,0,0,6.464,56,2023-05-19,118,"Thriller, Crime, Action, Drama",ja
Lord of Misrule,0,0,6.13,92,2023-10-26,104,Horror,en
Mommy's Stolen Memories,0,0,4.7,3,2023-08-07,90,"TV Movie, Thriller, Drama, Crime",en
The Bridge Curse: Ritual,0,0,6.1,33,2023-10-13,101,Horror,zh
Dumb Money,30000000,20703794,6.715,486,2023-09-15,104,"History, Comedy, Drama",en
You Can Live Forever,0,15055,6.5,43,2023-03-24,96,"Drama, Romance",en
Digimon Adventure 02: The Beginning,0,0,7.054,28,2023-04-01,87,"Animation, Adventure, Fantasy",ja
My Happy Marriage,0,0,7.1,32,2023-03-17,115,"Drama, Romance, Fantasy",ja
Invitation to a Murder,0,0,5.531,97,2023-05-05,93,"Mystery, Thriller",en
Mummies,12000000,53400000,7.0,454,2023-01-05,88,"Animation, Adventure, Fantasy",es
Love in Taipei,0,0,7.1,40,2023-08-10,95,"Romance, Comedy, Drama",en
The Servant,0,108288,2.0,1,2023-03-24,111,"Drama, Documentary, History",es
Spy Kids: Armageddon,0,0,6.2,134,2023-09-22,94,"Family, Comedy, Adventure, Science Fiction",en
Please Don't Destroy: The Treasure of Foggy Mountain,0,0,6.1,87,2023-11-17,92,"Comedy, Adventure",en
Tokyo Revengers 2 Part 1: Bloody Halloween - Destiny,0,0,6.7,23,2023-04-21,90,"Action, Crime, Drama",ja
Full River Red,0,673556758,5.886,136,2023-01-22,157,"Mystery, Comedy, Thriller, History",zh
Green Night,0,0,5.5,10,2023-11-01,92,Drama,zh
Overhaul,0,0,6.7,125,2023-09-27,100,"Action, Thriller, Drama",pt
j-hope IN THE BOX,0,0,8.8,7,2023-06-16,85,"Documentary, Music",ko
Ride On,0,36232675,7.4,317,2023-04-07,126,"Action, Comedy, Drama, Family",zh
The Duel,0,0,6.1,179,2023-10-12,0,"Action, Comedy, Crime",es
A Million Miles Away,0,0,7.8,422,2023-09-08,122,"Drama, History",en
Condor's Nest,0,0,5.636,22,2023-01-27,103,"Action, War",en
Rumble Through the Dark,0,0,6.183,71,2023-11-03,116,"Thriller, Action",en
An Unforgettable Year – Winter,0,0,7.167,27,2023-06-15,101,"Drama, Romance",pt
Suddenly,22800000,0,6.388,121,2023-12-06,114,"Thriller, Drama, Adventure",fr
Temple of Film: 100 Years of the Egyptian Theatre,0,0,6.25,16,2023-11-09,11,Documentary,en
"Pamela, A Love Story",0,0,7.007,210,2023-01-30,113,Documentary,en
Perfect Addiction,0,0,6.745,277,2023-02-16,97,"Drama, Romance",en
Rally Road Racers,0,2900000,6.657,35,2023-05-12,93,"Animation, Family, Comedy",en
Monster,0,0,5.256,44,2023-11-29,84,"Thriller, Horror",id
Salaar: Part 1 - Ceasefire,34000000,87229100,6.8,70,2023-12-21,175,"Action, Crime, Drama",te
10 Days of a Bad Man,0,0,6.576,99,2023-08-18,124,"Drama, Crime",tr
The Braid,8500000,9235757,7.625,132,2023-11-29,121,"Drama, Comedy",en
The Dive,0,5914,6.374,186,2023-08-24,91,"Thriller, Adventure",en
The Angel Maker,0,0,5.412,34,2023-06-08,94,"Mystery, Thriller, Crime, Horror",da
Mercy Falls,0,0,6.033,15,2023-09-01,104,"Thriller, Horror",en
Robots,0,0,5.62,200,2023-04-26,93,"Comedy, Science Fiction, Romance, Fantasy",en
The Swan Princess: A Fairytale Is Born,0,0,6.083,36,2023-05-15,88,"Family, Animation, Fantasy",en
The Crime Is Mine,13700000,10436638,6.453,371,2023-02-24,103,"Crime, Comedy, Mystery, Drama",fr
On a Wing and a Prayer,18000000,0,6.005,91,2023-03-28,102,Drama,en
The Blind,30000000,17265487,7.0,23,2023-09-28,110,Drama,en
God Is a Bullet,0,0,6.128,191,2023-06-22,155,"Thriller, Action, Crime",en
1962 Halloween Massacre,0,0,4.0,7,2023-07-28,80,Horror,en
The Palace,18700000,420350,5.359,153,2023-09-28,100,"Comedy, Drama",it
The Price We Pay,0,0,5.9,157,2023-01-13,85,"Action, Thriller, Mystery, Crime, Horror",en
LEGO Marvel Avengers: Code Red,0,0,6.689,98,2023-10-26,46,"Animation, Action, Family",en
Heaven in Hell,0,2318915,6.7,72,2023-02-10,119,"Drama, Romance",pl
There's Something Wrong with the Children,0,0,5.754,195,2023-01-17,92,"Horror, Mystery, Thriller",en
The Inseparables,0,311198,6.2,13,2023-09-01,90,"Adventure, Animation, Comedy, Family",en
The Deepest Breath,0,0,7.543,139,2023-01-21,108,Documentary,en
Sana,0,0,7.161,31,2023-08-11,102,"Horror, Mystery",ja
Slotherhouse,350000,123000,4.391,87,2023-08-30,93,"Horror, Comedy, Thriller",en
Ama Gloria,0,456632,6.823,31,2023-08-30,84,Drama,fr
The Successor,0,1006815,6.3,41,2023-11-07,112,"Drama, Thriller",fr
La Querida,0,0,4.2,6,2023-02-10,93,Drama,tl
Once Upon a Studio,0,0,8.329,347,2023-09-24,9,"Animation, Family, Fantasy, Comedy",en
Mr. Monk's Last Case: A Monk Movie,0,0,7.085,135,2023-12-08,97,"Comedy, Crime, Mystery, TV Movie",en
The Beautiful Summer,0,0,5.7,42,2023-08-24,111,Drama,it
One Day as a Lion,0,0,5.691,128,2023-04-04,87,"Action, Thriller, Crime",en
Little Bone Lodge,0,0,6.934,53,2023-11-23,93,"Horror, Crime, Thriller",en
Island of the Dolls,0,0,5.239,46,2023-01-13,78,Horror,en
Jean-Claude van Damme: Karate King,0,0,6.975,20,2023-03-17,58,"Documentary, TV Movie",fr
Good Grief,0,0,6.313,115,2023-12-19,101,"Comedy, Drama",en
Hammarskjöld: Fight for Peace,0,0,6.969,16,2023-12-25,114,"Thriller, Drama, History",sv
Under The Stars,0,0,6.684,57,2023-02-22,110,Drama,fr
A Giant Adventure,0,0,5.3,7,2023-01-12,80,Animation,es
Restore Point,2000000,821731,6.1,49,2023-09-21,114,"Science Fiction, Crime, Thriller",cs
Tiger 3,38000000,47000000,5.8,42,2023-11-12,155,"Action, Adventure, Thriller",hi
Marry My Dead Body,1874400,15410325,6.881,130,2023-02-10,129,"Comedy, Mystery, Action, Horror",zh
Nuovo Olimpo,0,0,7.003,180,2023-11-01,112,"Romance, Drama",it
The Last Kingdom: Seven Kings Must Die,0,0,7.23,668,2023-04-14,111,"Action, Adventure, War",en
Family Switch,0,0,6.402,599,2023-11-30,106,"Comedy, Fantasy, Family",en
Mang Kanor,0,0,2.3,3,2023-01-28,91,Drama,tl
Monsternado,0,0,5.3,30,2023-11-14,81,"Horror, Science Fiction",en
RDX: Robert Dony Xavier,0,0,6.8,45,2023-08-25,150,"Action, Drama",ml
Soulmate,0,2471778,7.714,49,2023-03-15,124,"Drama, Romance",ko
Night Train,0,0,5.973,37,2023-01-13,96,"Action, Thriller, Crime",en
Bad Behaviour,0,0,4.867,15,2023-11-02,107,"Drama, Comedy",en
THE LEGEND & BUTTERFLY,0,0,6.8,20,2023-01-27,168,"History, Drama, Romance",ja
The Sexologist,0,0,6.776,38,2023-01-05,90,Comedy,es
Viking: Bloodlust,0,0,6.9,75,2023-04-21,82,"Action, History",en
Air,80000000,90100000,7.347,1857,2023-04-05,111,"Drama, History",en
How to Survive Without Mum,0,0,5.299,107,2023-04-12,96,Comedy,fr
Renaissance: A Film by Beyoncé,15000000,44029271,8.6,27,2023-12-01,170,"Music, Documentary",en
My Brother-in-law Is Looking For Me Only,0,0,0.0,0,2023-06-16,81,Drama,ko
Doi Boy,0,0,6.125,21,2023-10-07,99,"Drama, Thriller, Romance",th
Tonight You're Sleeping with Me,0,0,6.1,92,2023-03-01,93,"Romance, Drama",pl
Eddie Murphy : Hollywood's Black King,0,0,6.7,8,2023-11-03,0,"Documentary, TV Movie",fr
Eddie Murphy : Hollywood's Black King,0,0,6.7,8,2023-11-03,0,"Documentary, TV Movie",fr
Missing,7000000,45100756,7.45,985,2023-01-19,111,"Drama, Mystery, Thriller",en
The Peasants,7475000,9811169,7.8,100,2023-10-13,115,"Drama, History, Animation",pl
Foe,0,0,5.7,224,2023-10-06,111,"Science Fiction, Drama",en
Titanic: 25 Years Later with James Cameron,0,0,7.3,12,2023-02-05,44,"Documentary, TV Movie",en
Jagun Jagun,0,0,6.616,56,2023-08-10,134,"Action, Drama",yo
The End We Start From,10000000,604830,5.75,66,2023-12-08,101,"Drama, Thriller, Mystery",en
Shin Kamen Rider,0,15787771,6.943,264,2023-03-17,121,"Action, Drama, Science Fiction, Adventure, Fantasy",ja
The Old Way,0,0,5.832,205,2023-01-06,95,"Western, Drama",en
The Best Man,0,0,6.069,108,2023-04-21,93,"Action, Thriller",en
Blue Lock,0,0,0.0,0,2023-11-22,100,Thriller,ja
The Squad: Home Run,0,0,6.425,120,2023-08-25,93,"Action, Thriller, Crime, Drama",fr
Infiesto,0,0,5.866,186,2023-02-03,96,Crime,es
Close Your Eyes,0,716644,6.9,75,2023-08-16,169,"Drama, Mystery",es
National Family,0,0,7.243,35,2023-12-28,103,"Comedy, Action",es
The Madness Express,0,0,3.817,41,2023-08-09,89,Comedy,fr
Puppy Love,0,0,7.1,247,2023-08-22,106,"Comedy, Romance",en
The Great Escaper,0,0,6.746,71,2023-10-06,96,"History, Drama, War",en
Unseen,0,0,6.661,59,2023-03-07,76,"Horror, Mystery",en
STW,0,0,0.0,0,2023-04-30,26,"Drama, Romance",id
Golda,0,5700000,6.436,141,2023-08-23,101,"Drama, History, War",en
Graphic Desires,0,0,3.0,4,2023-08-31,90,Thriller,en
My Mother's Eyes,0,0,6.2,4,2023-11-24,94,"Horror, Thriller",ja
Perpetrator,0,67136,4.344,32,2023-09-01,101,Horror,en
Asteroid City,25000000,47281670,6.48,1820,2023-06-08,105,"Comedy, Drama",en
Island Escape,0,0,4.9,14,2023-08-08,86,"Horror, Action, Science Fiction",en
Four Daughters,0,861000,7.4,76,2023-07-05,108,"Documentary, Drama",ar
Beau Is Afraid,35000000,12337378,6.8,962,2023-04-14,179,"Comedy, Adventure, Fantasy",en
Sugar Baby,0,0,4.0,3,2023-11-24,114,Romance,tl
Sandwich,0,0,3.5,2,2023-05-19,92,Drama,tl
Leo,42219285,71772785,6.819,80,2023-10-18,163,"Action, Crime, Thriller",ta
"Thank You, I'm Sorry",0,0,5.729,24,2023-12-26,91,"Comedy, Drama",sv
Sosok Ketiga,0,0,2.5,2,2023-06-22,99,"Horror, Drama, Thriller",id
Flashover,0,5220000,7.6,27,2023-04-28,114,"Drama, Action",zh
How to Murder Your Husband: The Nancy Brophy Story,0,0,6.133,15,2023-01-14,85,"TV Movie, Thriller",en
Kaina of the Great Snow Sea: Star Sage,0,0,6.0,4,2023-10-13,100,"Animation, Fantasy",ja
Detective Conan: The Story of Ai Haibara: Black Iron Mystery Train,0,0,6.5,11,2023-01-06,91,Animation,ja
Natty Knocks,0,0,5.19,21,2023-07-21,90,"Horror, Thriller",en
Smoke Sauna Sisterhood,275000,0,7.232,28,2023-03-21,89,Documentary,et
It's a Wonderful Knife,0,970781,5.237,93,2023-11-10,87,"Horror, Comedy",en
A Man of Reason,0,0,6.669,79,2023-08-15,99,"Action, Thriller, Drama",ko
Brave Citizen,0,0,6.9,26,2023-10-25,112,"Action, Drama, Comedy",ko
The Arctic Convoy,6600000,3637940,6.271,24,2023-12-25,109,"War, Drama",no
Doraemon the Movie: Nobita's Sky Utopia,0,37500000,7.1,31,2023-03-03,107,"Animation, Adventure, Science Fiction, Family",ja
Ponniyin Selvan: Part II,0,0,6.512,43,2023-04-28,164,"Action, Adventure, Drama",ta
Toby,0,0,8.3,3,2023-08-25,153,"Action, Mystery, Drama, Thriller",kn
"Kiss, Kiss!",0,0,5.5,35,2023-04-26,106,"Romance, Comedy",pl
Wingwomen,0,0,6.102,406,2023-11-01,114,"Action, Comedy, Drama",fr
Last Night of Amore,9500000,3800000,7.175,437,2023-03-09,124,"Thriller, Crime",it
Sex Games,0,0,4.8,6,2023-04-28,97,Drama,tl
Candy Cane Lane,0,0,6.058,363,2023-11-29,117,"Comedy, Fantasy, Family",en
Next Goal Wins,14000000,18062279,6.427,423,2023-11-16,104,"Comedy, Drama",en
500 Days of Escobar,0,0,8.25,4,2023-12-03,77,"Documentary, Crime",es
Emergency Landing,0,0,6.4,8,2023-03-16,90,"Thriller, Adventure, Drama",ru
JUNG_E,0,0,6.13,589,2023-01-12,98,Science Fiction,ko
Marguerite's Theorem,2470000,1091821,6.9,134,2023-11-01,114,Drama,fr
The Exorcists,0,0,3.7,13,2023-09-29,85,"Horror, Thriller",en
