title,budget,revenue,vote_average,vote_count,release_date,runtime,genres,original_language
Agnes,0,0,4.256,39,2021-12-10,93,"Horror, Drama",en
Back to the Outback,0,0,7.72,719,2021-12-03,92,"Family, Animation, Adventure, Comedy",en
Everything Went Fine,0,0,6.672,151,2021-07-18,113,"Comedy, Drama",fr
Mothering Sunday,0,0,5.4,94,2021-11-12,104,"Romance, Drama",en
Vacation Friends,0,0,7.1,752,2021-08-27,103,Comedy,en
Dr. Bird's Advice for Sad Poets,0,0,7.2,58,2021-01-12,109,"Comedy, Drama",en
Xtreme,0,0,6.321,243,2021-06-04,111,"Action, Adventure, Crime",es
Chasing the Line,0,0,7.2,9,2021-10-28,100,"Drama, History",de
Midnight in the Switchgrass,15000000,229811,5.941,416,2021-07-23,99,"Crime, Mystery, Thriller, Action",en
Malcolm & Marie,2500000,0,7.039,1367,2021-01-29,106,"Drama, Romance",en
Tokyo Revengers,0,0,7.873,228,2021-07-09,120,"Action, Drama, Crime",ja
The Door into Summer,0,0,6.2,39,2021-06-25,118,"Science Fiction, Drama",ja
Extinct,0,0,6.242,163,2021-02-11,85,"Animation, Comedy, Family, Adventure",en
Catch the Bullet,0,0,5.6,92,2021-09-10,89,"Western, Action",en
Batman: Soul of the Dragon,0,0,6.733,333,2021-01-12,83,"Animation, Action, Adventure, Crime, Fantasy",en
Swim,0,0,5.156,64,2021-08-13,87,"Horror, Action",en
Never Back Down: Revolt,0,0,6.442,121,2021-11-15,89,Action,en
Raging Fire,0,205000000,6.871,205,2021-07-28,125,"Action, Adventure, Crime, Thriller",cn
Payback,0,0,5.7,24,2021-02-05,91,"Mystery, Thriller, Crime, Drama",en
Legend of Deification: King Li Jing,0,0,4.2,3,2021-09-14,80,"Action, Fantasy, Adventure",zh
Encounter,0,0,6.327,422,2021-12-03,108,"Science Fiction, Mystery, Thriller, Drama",en
No One Gets Out Alive,0,0,5.879,626,2021-09-29,85,"Horror, Mystery, Thriller",en
Untold: Caitlyn Jenner,0,0,6.6,38,2021-08-24,69,Documentary,en
Fib the Truth,0,0,4.803,33,2021-09-09,89,"Drama, Thriller",ru
Mobile Suit Gundam Hathaway,0,0,7.347,118,2021-06-11,96,"Animation, Action, Drama, Science Fiction",ja
The Guilty,0,0,6.423,2606,2021-09-24,91,"Drama, Thriller",en
Night Teeth,21700000,0,6.404,761,2021-10-20,107,"Horror, Thriller, Action",en
Seobok,0,0,7.2,219,2021-04-12,114,"Science Fiction, Action, Thriller, Mystery",ko
Justice Society: World War II,0,0,7.431,547,2021-04-27,84,"Animation, War, Science Fiction",en
Wife's Pretty Daughter,0,0,0.0,0,2021-12-10,75,Drama,ko
Cosmic Sin,20000000,349757,4.054,539,2021-03-12,88,"Science Fiction, Action, Adventure",en
A Haunting in Ravenwood,0,0,6.5,4,2021-12-31,96,Horror,en
The Witcher: Nightmare of the Wolf,0,0,7.5,930,2021-08-22,83,"Animation, Action, Fantasy",en
Happening,0,171765,7.232,416,2021-11-04,100,Drama,fr
Redemption Day,0,0,5.996,250,2021-01-08,100,"Action, Romance, War",en
Earwig and the Witch,0,384659,5.908,245,2021-02-03,82,"Animation, Fantasy, Family",ja
Sex Girl 12,0,0,6.519,27,2021-02-09,64,"Drama, Romance",ko
Family Swap,0,4849622,5.918,165,2021-06-30,92,"Comedy, Fantasy",fr
The Deep House,0,1900000,6.046,965,2021-06-30,85,Horror,en
"Bob Ross: Happy Accidents, Betrayal & Greed",0,0,6.826,89,2021-08-25,92,Documentary,en
Friends: The Reunion,0,0,7.87,1182,2021-05-27,104,Documentary,en
The Girl Who Killed Her Parents,0,0,6.4,247,2021-09-24,85,"Crime, Drama, Thriller",pt
My Son,0,962689,6.185,455,2021-09-23,95,"Thriller, Crime, Drama",en
Old Henry,1500000,77463,7.272,547,2021-10-01,99,Western,en
Save Me from Everything,0,0,6.2,30,2021-08-16,83,"Horror, Mystery, Thriller",en
Monster Hunter: Legends of the Guild,0,0,5.647,78,2021-08-12,58,"Animation, Adventure, Action, Fantasy",en
Petrov's Flu,0,648100,6.427,75,2021-09-09,145,"Drama, Science Fiction, Comedy",ru
The Amazing Mr. Blunden,0,0,6.216,37,2021-12-20,90,"Fantasy, Family, Adventure, TV Movie",en
Haseen Dillruba,0,0,6.597,77,2021-07-02,136,"Mystery, Thriller, Crime, Romance",hi
Sisters Virus,0,0,3.0,2,2021-02-24,78,Drama,ko
"Quo Vadis, Aida?",4750000,813253,7.648,378,2021-02-26,104,"War, Drama, History",sr
Grumpy Christmas,0,0,7.608,79,2021-12-21,87,Comedy,es
Separation,0,4496216,5.773,277,2021-04-30,107,"Horror, Mystery",en
Teen Titans Go! See Space Jam,0,0,6.1,221,2021-06-20,83,"Animation, Comedy, Family, Fantasy, Science Fiction",en
The Cursed: Dead Man's Prey,0,0,7.4,129,2021-07-28,110,"Thriller, Mystery, Horror",ko
The Good Father: The Martin MacNeill Story,0,0,5.8,14,2021-10-02,84,"Drama, TV Movie",en
The Card Counter,0,5040860,6.13,938,2021-09-03,111,"Drama, Thriller",en
Miracle: Letters to the President,0,5619316,7.42,50,2021-09-15,117,Drama,ko
Annette,15500000,3700000,6.735,667,2021-07-07,140,"Drama, Romance",fr
A Mouthful of Air,0,212833,6.366,71,2021-10-29,105,Drama,en
Malfunction: The Dressing Down of Janet Jackson,0,0,6.8,4,2021-11-19,69,"Documentary, Music",en
Death of a Telemarketer,0,0,5.6,32,2021-12-03,88,"Comedy, Drama",en
Christmas with the Tuches,0,0,5.042,224,2021-12-08,101,Comedy,fr
The Virtuoso,0,0,5.96,366,2021-04-30,110,"Thriller, Crime, Action",en
Paper Lives,0,0,8.056,378,2021-03-12,96,Drama,tr
Zola,5000000,3500000,6.2,219,2021-06-30,86,"Comedy, Crime",en
Bordertown: The Mural Murders,3000000,0,6.648,91,2021-10-27,107,Crime,fi
The Misfits,0,0,5.5,437,2021-06-03,94,"Action, Thriller",en
Fear of Rain,0,24565,6.97,514,2021-02-12,109,"Thriller, Horror, Drama",en
The World to Come,0,0,6.963,326,2021-02-12,105,"Romance, Drama, Western",en
Counterattack,0,0,6.2,15,2021-02-15,88,"Action, Mystery, Thriller",zh
Night at the Eagle Inn,0,0,5.3,16,2021-10-08,70,"Horror, Mystery",en
Nomadland,5000000,39458207,7.206,2932,2021-01-29,108,Drama,en
Space Sweepers,21000000,24571,7.083,1010,2021-02-05,136,"Drama, Fantasy, Science Fiction",ko
Water Monster 2,0,0,7.0,28,2021-08-20,84,"Thriller, Mystery, Horror",zh
The Women and the Murderer,0,0,6.3,34,2021-09-09,92,"Documentary, Crime",fr
Mondocane,0,0,6.368,140,2021-09-03,117,"Action, Crime, Science Fiction, Drama",it
New Gods: Nezha Reborn,0,0,8.1,410,2021-02-06,116,"Animation, Action, Fantasy",zh
No Sudden Move,0,0,6.375,672,2021-06-24,115,"Crime, Thriller",en
A Crocodile Who Lived for 100 Days,1831837,293094,8.0,2,2021-07-09,62,"Animation, Drama",ja
Risen,0,0,5.129,143,2021-08-20,109,"Science Fiction, Drama, Thriller",en
Respect,55000000,31217372,6.805,403,2021-08-12,145,"Drama, Music, History",en
Prey,0,0,4.718,341,2021-09-10,86,Thriller,de
Dark Web: Cicada 3301,0,0,6.004,115,2021-03-12,104,"Thriller, Action, Comedy",en
The Deer King,0,0,6.5,69,2021-10-28,113,"Animation, Drama, Adventure, Fantasy",ja
Diary of a Wimpy Kid,0,0,6.192,346,2021-12-02,58,"Animation, Comedy, Family",en
The Block Island Sound,0,0,5.209,225,2021-03-11,103,"Horror, Science Fiction",en
Impossible Things,0,0,8.427,386,2021-06-17,88,"Family, Drama",es
Things Heard & Seen,0,0,5.737,937,2021-04-29,121,Horror,en
The Tender Bar,0,0,6.616,527,2021-12-17,104,Drama,en
Megalodon Rising,0,0,5.907,135,2021-08-27,86,"Action, Science Fiction",en
Jackie Chan: Building an Icon,0,0,7.7,7,2021-08-04,53,"Documentary, TV Movie",fr
Fate/Grand Order the Movie: Divine Realm Of The Round Table: Camelot Paladin; Agateram,0,0,6.2,32,2021-05-15,96,"Animation, Action, Adventure, History, Drama, Fantasy",ja
Candyman,25000000,77411570,6.041,1530,2021-08-25,91,"Horror, Mystery, Thriller",en
Art of Love,0,0,2.75,8,2021-10-14,116,"Drama, Romance",es
Villa Maids,0,0,1.0,1,2021-05-21,82,Drama,ko
Ghost in the Shell: SAC_2045 Sustainable War,0,0,6.9,48,2021-12-21,118,"Animation, Action, Science Fiction",ja
69 + 1,0,0,7.2,18,2021-09-03,87,Comedy,tl
C'mon C'mon,8300000,4300000,7.241,655,2021-11-19,109,Drama,en
Heart Beats,0,0,7.462,39,2021-06-04,104,"Romance, Drama",ja
Ella and the Little Sorcerer,0,0,5.167,12,2021-12-22,91,"Animation, Fantasy, Drama",en
Haute Couture,0,0,6.25,96,2021-11-10,96,Drama,fr
Plan A,0,0,6.196,92,2021-08-16,109,"Thriller, Drama",de
The Chaos Class Goes to Cyprus: Summer Games,0,0,4.5,10,2021-07-02,103,"Family, Comedy",tr
Joey and Ella,0,0,4.1,7,2021-07-27,99,"Family, Adventure, Comedy",en
Words Bubble Up Like Soda Pop,0,0,7.36,275,2021-07-22,88,"Animation, Romance, Drama",ja
The Colony,0,328914,5.683,268,2021-08-26,104,"Science Fiction, Thriller",de
More the Merrier,0,0,6.691,427,2021-07-30,112,"Comedy, Romance",es
Tomb of the River,0,0,6.3,21,2021-11-10,120,"Action, Crime, Drama",ko
Till Death,0,495268,6.724,794,2021-07-02,89,"Horror, Thriller",en
The Map of Tiny Perfect Things,0,0,7.113,750,2021-02-12,99,"Fantasy, Romance",en
And Tomorrow the Entire World,0,0,6.094,32,2021-10-07,111,"Crime, Drama, Romance",de
Survive,500000,0,2.7,3,2021-08-12,71,"Adventure, Thriller",en
Soulmates,0,0,6.2,61,2021-11-12,80,Comedy,en
Castle Falls,0,0,6.1,108,2021-12-03,89,"Action, Crime, Thriller",en
Detective Conan: The Scarlet Bullet,0,95371578,6.5,75,2021-04-16,110,"Animation, Action, Crime, Mystery, Romance, Thriller",ja
"Next Stop, Christmas",0,0,6.6,61,2021-11-06,84,"TV Movie, Fantasy, Drama, Romance, Comedy",en
War of Likes,0,0,7.698,240,2021-03-12,103,Comedy,es
9/11: Inside the President's War Room,0,0,6.88,71,2021-08-31,89,"Documentary, History",en
Furioza,0,2419521,6.378,148,2021-10-22,139,"Drama, Action, Crime",pl
Coming Home in the Dark,0,0,5.7,173,2021-08-12,93,"Mystery, Thriller, Horror, Crime",en
Judas and the Black Messiah,26000000,6416063,7.3,1494,2021-02-12,126,"Drama, History",en
Mother/Android,0,0,5.796,739,2021-12-17,111,"Science Fiction, Thriller",en
Ghost Lab,0,0,6.528,125,2021-05-26,117,"Drama, Horror, Science Fiction, Thriller",th
Shershaah,0,0,7.358,88,2021-08-12,135,"Action, Drama, Thriller, War",hi
The Getaway King,0,0,6.4,69,2021-09-17,96,"Comedy, Crime, Action",pl
Brain Freeze,0,0,6.403,36,2021-10-29,91,"Horror, Comedy",fr
Belfast,11000000,49158343,7.092,1463,2021-11-12,98,"Drama, History",en
HellKat,0,0,5.5,24,2021-02-02,79,"Action, Thriller, Horror",en
Kamikaze Love Volume 2 - Overwhelming Passion,0,0,0.0,0,2021-09-05,40,,en
Harry and Meghan: Escaping the Palace,0,0,6.734,156,2021-09-06,120,"TV Movie, Drama",en
The Hand of God,0,0,7.56,1612,2021-11-24,130,Drama,it
Dark Light,0,0,4.75,4,2021-09-08,91,"Mystery, Horror",en
My Love,0,114000000,6.868,19,2021-04-30,115,"Romance, Drama",zh
Chilangolandia,0,0,7.12,104,2021-09-16,93,Comedy,es
Ferry,0,0,6.842,219,2021-05-14,106,"Action, Crime, Drama",nl
The Stronghold,14479740,0,7.41,1254,2021-08-18,105,"Thriller, Action, Crime",fr
Dear Evan Hansen,27500000,19133454,6.3,320,2021-09-24,137,Drama,en
Gabriel's Rapture: Part I,0,0,7.882,161,2021-11-24,106,Romance,en
Scooby-Doo! The Sword and the Scoob,0,0,7.665,185,2021-02-24,72,"Animation, Comedy, Family, Mystery, Adventure, Fantasy",en
Friendzone,0,0,5.893,261,2021-09-29,88,"Romance, Comedy",fr
Finding ʻOhana,0,0,6.241,411,2021-01-29,123,"Adventure, Action, Comedy, Family",en
Fever Dream,0,0,5.8,118,2021-10-06,93,"Thriller, Drama, Mystery",es
American Underdog,25000000,26514814,7.132,333,2021-12-25,112,"Drama, Family",en
Gunpowder Milkshake,30000000,1015760,6.3,982,2021-07-14,114,"Action, Crime, Thriller",en
The Girl Who Believes in Miracles,0,3157535,7.48,102,2021-04-02,100,"Family, Drama",en
Mahler: Symphony No. 5,0,0,0.0,0,2021-10-10,108,Music,en
The Shadow in My Eye,0,0,7.823,479,2021-10-28,107,"War, Drama, History",da
David and the Elves,0,0,6.1,85,2021-12-06,106,"Family, Fantasy, Comedy",pl
After Love,0,0,7.163,126,2021-06-04,89,Drama,en
God's Not Dead: We The People,5000000,1200000,6.776,123,2021-10-04,91,Drama,en
America: The Motion Picture,0,0,5.7,234,2021-06-30,98,"Animation, Action, Comedy",en
Parallel Mothers,0,0,6.831,900,2021-10-08,123,Drama,es
The Good Boss,0,365000,6.943,388,2021-10-15,120,"Comedy, Drama",es
Pipeline,0,1042238,6.984,31,2021-05-26,108,"Crime, Action",ko
Minnal Murali,2800000,0,7.126,305,2021-12-16,158,"Action, Comedy, Fantasy",ml
Amor Bandido,0,0,6.643,115,2021-03-18,80,"Thriller, Romance, Drama",es
Time Is Up,0,0,6.464,651,2021-09-09,108,"Romance, Drama",en
Green Snake,0,87212911,8.2,296,2021-07-23,131,"Animation, Fantasy, Action, Adventure",zh
Billie Eilish: The World's a Little Blurry,0,0,8.363,293,2021-02-26,140,"Documentary, Music",en
The Claus Family 2,0,0,6.603,58,2021-12-07,98,"Family, Comedy, Fantasy",nl
Stepdad and Mother-Daughter,0,0,6.0,2,2021-09-24,65,Romance,ko
Oxygen,0,0,6.618,1364,2021-05-12,100,"Science Fiction, Thriller, Horror",fr
Those Who Call,0,0,4.529,17,2021-12-10,90,Horror,en
Diabolik,11000000,3189418,6.031,573,2021-12-16,133,"Crime, Action, Mystery, Thriller",it
Here Today,0,0,7.075,134,2021-05-07,117,"Comedy, Drama",en
Confessions of an Invisible Girl,0,0,6.722,227,2021-09-22,91,"Comedy, Drama",pt
Some Like It Rare,0,0,6.5,381,2021-09-10,88,"Comedy, Horror",fr
Grudge,0,0,6.104,82,2021-10-08,104,"Thriller, Drama",tr
The Wolf and the Lion,11900000,15300000,7.5,390,2021-10-13,99,"Family, Adventure, Drama",en
Black Box,10722240,9738741,7.357,1188,2021-09-08,130,"Mystery, Thriller, Drama",fr
Fear PHarm 2,0,0,5.423,13,2021-10-19,75,Horror,en
Mad God,250000,322619,6.88,397,2021-09-17,84,"Animation, Fantasy, Horror, Science Fiction, War",en
L.O.L. Surprise! The Movie,0,0,6.8,136,2021-10-08,47,"Animation, Family",en
The Eyes of Tammy Faye,0,2404127,6.513,585,2021-09-17,126,"Drama, History",en
Finding You,0,3300000,6.838,182,2021-05-13,119,"Romance, Drama",en
Injustice,0,0,7.392,767,2021-10-09,78,"Animation, Science Fiction, Fantasy, Action",en
I'm Your Man,0,1090661,6.8,286,2021-07-01,108,"Science Fiction, Comedy, Romance",de
The Princess Switch 3: Romancing the Star,0,0,6.8,412,2021-11-18,106,"Romance, Comedy",en
Kakegurui 2: Desperate Russian Roulette,0,0,6.7,16,2021-04-29,119,"Mystery, Thriller, Drama",ja
The Gateway,0,0,5.413,69,2021-09-03,91,"Drama, Thriller",en
Outside the Wire,0,0,6.361,1770,2021-01-15,116,"Thriller, Action, Science Fiction",en
22 vs. Earth,0,0,7.025,447,2021-04-30,9,"Family, Comedy, Fantasy, Animation",en
Kate,0,0,6.7,1489,2021-09-10,106,Action,en
A California Christmas: City Lights,0,0,6.617,163,2021-12-16,105,"Romance, Comedy, Drama",en
Autumn Girl,0,0,5.0,22,2021-11-12,105,"Drama, History",pl
Yoon-Yool's VIP Salon,0,0,0.0,0,2021-11-02,69,Romance,ko
Romeo Santos: Utopia Live from MetLife Stadium,0,0,7.7,55,2021-06-25,103,"Music, Romance",es
American Sicario,0,0,5.9,104,2021-12-10,90,"Crime, Action",en
More Than Miyagi: The Pat Morita Story,0,0,7.095,42,2021-02-01,90,Documentary,en
"Onoda: 10,000 Nights in the Jungle",4700000,0,7.1,136,2021-07-21,167,"Drama, Adventure, War, History",ja
Memories of a Murderer: The Nilsen Tapes,0,0,6.0,77,2021-08-18,84,Documentary,en
The Cleaner,0,0,5.813,24,2021-10-12,93,"Crime, Drama, Mystery",en
Worth,0,106645,6.722,317,2021-07-21,118,"History, Drama",en
Spoiled Brats,0,0,6.092,516,2021-09-15,100,Comedy,fr
The Ambush,40000000,5218666,6.065,46,2021-11-25,110,"War, Action, Drama",ar
AINBO: Spirit of the Amazon,10000000,10237061,7.0,427,2021-02-09,84,"Adventure, Animation, Family, Fantasy",en
Secret Magic Control Agency,0,0,7.053,356,2021-03-18,104,"Animation, Comedy, Fantasy",ru
Send It!,0,0,6.026,19,2021-05-11,101,"Action, Adventure, Comedy",en
My Lovely Angel,0,0,7.4,16,2021-05-12,100,Drama,ko
Mother And Daughter Car Center,0,0,4.0,1,2021-01-01,87,Romance,ko
Under the Open Sky,0,4702781,7.661,31,2021-02-11,126,Drama,ja
Firebird,0,253583,7.216,164,2021-10-29,107,"Drama, Romance, War",en
Ripper Untold,0,0,6.0,135,2021-06-28,85,Horror,en
In the Heights,55000000,43000000,7.2,691,2021-06-10,143,"Drama, Romance",en
Pom Poms and Payback,0,0,4.3,3,2021-08-28,0,"TV Movie, Thriller, Drama",en
Help! My In-Laws Are Vampires!,0,0,6.1,77,2021-11-25,91,"Comedy, Fantasy",it
Wicked,0,0,7.956,90,2021-05-27,114,"Fantasy, Romance, Drama",en
Seal Team,0,0,6.933,225,2021-10-28,98,"Animation, Family",en
New Year Blues,0,0,6.6,31,2021-02-10,114,"Drama, Romance",ko
Untold: Crime & Penalties,0,0,7.1,39,2021-08-31,85,"Documentary, Crime",en
Happier Than Ever: A Love Letter to Los Angeles,0,0,7.9,119,2021-09-03,65,"Music, Documentary",en
Barb & Star Go to Vista Del Mar,0,0,6.028,233,2021-03-29,107,Comedy,en
The Mad Women's Ball,0,0,7.104,302,2021-09-12,122,"Thriller, Drama, History",fr
Great White,0,517929,5.241,371,2021-05-07,91,"Horror, Thriller",en
Lead Me Home,0,0,6.455,112,2021-09-03,40,"Documentary, Drama",en
Biggie: I Got a Story to Tell,0,0,7.2,123,2021-03-01,97,"Documentary, Music",en
Ad Libitum,0,0,6.286,14,2021-01-21,87,"Thriller, Adventure",ru
Deep,0,0,6.5,108,2021-07-16,101,"Science Fiction, Thriller, Drama, Mystery",th
Deadlock,0,0,5.379,70,2021-12-03,96,"Action, Thriller",en
Nine Days,10000000,969204,6.87,211,2021-07-15,124,"Drama, Fantasy",en
The Dry,0,15576286,6.825,641,2021-01-01,117,"Crime, Thriller, Mystery",en
Playing God,0,0,6.066,53,2021-08-06,96,"Comedy, Drama",en
My Sweet Monster,0,0,6.3,46,2021-10-14,98,"Animation, Adventure, Family",ru
Eastwood: The Life of a Hollywood Legend,0,0,6.3,3,2021-10-02,48,Documentary,en
Wish You,0,0,7.5,84,2021-01-15,102,"Romance, Music, Drama",ko
Borat: VHS Cassette of Material Deemed “Sub-Acceptable” by Kazakhstan Ministry of Censorship and Circumcision,0,0,6.405,21,2021-05-25,24,Comedy,en
Vicious Fun,0,0,6.5,90,2021-11-04,103,"Comedy, Horror, Romance",en
Do You Do You Saint-Tropez,16438275,1453459,5.1,176,2021-07-14,89,"Comedy, Crime",fr
Deadpool's Maximum Reactions: Korg and Deadpool,0,0,6.0,1,2021-07-13,4,,en
El refugio,0,0,6.4,77,2021-11-26,91,Comedy,es
Puff: Wonders of the Reef,0,0,7.655,100,2021-10-01,59,Documentary,en
Dark Spell,0,532054,6.654,175,2021-02-11,93,Horror,ru
Sardar Udham,0,0,7.285,93,2021-10-16,162,"Crime, Drama, History",hi
Human Resources,0,0,5.5,12,2021-08-14,108,"Mystery, Horror",en
Silent Hours,0,0,5.4,21,2021-09-01,155,"Thriller, Mystery",en
What Happened to Mr. Cha?,0,0,6.9,38,2021-01-01,102,Comedy,ko
Emmanuelle: Queen of French Erotic Cinema,0,0,6.577,13,2021-06-18,53,"Documentary, History",fr
Undryable Younger Cousin,0,0,1.0,1,2021-02-01,70,Drama,ko
Supercool,10000000,0,5.9,44,2021-07-02,91,"Comedy, Action",fi
Railway Heroes,0,0,6.7,30,2021-11-19,124,"War, Drama, History",zh
Resort to Love,0,0,7.201,406,2021-07-29,101,"Romance, Comedy",en
OSS 117: From Africa with Love,20400000,13450000,5.664,769,2021-08-04,117,"Comedy, Adventure, Action",fr
A Week Away,0,0,6.909,381,2021-03-26,94,"Drama, Music, Romance, Comedy",en
Caveat,350000,0,6.137,102,2021-10-20,88,"Horror, Mystery",en
Okehazama: Oda Nobunaga Birth of the Overlord,0,0,8.0,3,2021-03-26,121,"Drama, History, TV Movie",ja
Land,0,2375190,6.751,275,2021-01-13,89,Drama,en
The Father Who Moves Mountains,0,0,5.9,85,2021-07-23,108,"Drama, Thriller",ro
Below Zero,0,0,6.383,901,2021-01-29,106,"Action, Crime, Thriller",es
Aunt's Beauty Salon Closing Day,0,0,7.3,3,2021-02-04,70,"Drama, Romance",ko
Stealing Lust,0,0,5.0,1,2021-10-07,90,Romance,en
Autumn Road,0,0,3.3,3,2021-11-23,95,"Horror, Drama, Mystery, Thriller",en
Baragaki: Unbroken Samurai,0,0,6.3,15,2021-10-15,148,"History, Drama, Action",ja
Dave Chappelle: The Closer,0,0,7.143,199,2021-10-05,72,Comedy,en
Fortress,20000000,52169,5.779,332,2021-12-17,100,"Action, Thriller, Crime",en
Sweat,1619835,11546,6.333,84,2021-03-12,107,"Drama, Thriller",pl
Bad Candy,0,0,4.7,35,2021-09-10,104,Horror,en
An Egg Rescue,6400000,4093345,7.9,403,2021-08-12,89,"Animation, Comedy, Adventure, Family",es
Locked Down,10000000,0,5.223,273,2021-02-25,118,"Comedy, Crime, Romance",en
Mandibles,4900000,2044087,6.3,538,2021-05-19,77,"Comedy, Fantasy",fr
Pil's Adventures,0,6813652,6.696,181,2021-08-11,85,"Animation, Adventure, Fantasy, Comedy, Family",fr
Identical Love,0,0,6.9,15,2021-08-24,100,"Romance, TV Movie",en
Endangered Species,0,68152,5.776,174,2021-05-27,101,"Thriller, Action",en
Reminiscence,68000000,18717947,6.613,1735,2021-08-18,116,"Mystery, Science Fiction",en
Hope's Legacy,0,0,6.5,2,2021-01-05,103,"Drama, Family",en
The Housemaid,0,0,4.5,12,2021-09-10,114,Thriller,tl
Angel Falls Christmas,0,0,5.487,114,2021-11-26,85,"TV Movie, Comedy, Romance",en
Saloum,0,2492,6.529,51,2021-03-21,84,"Horror, Thriller",fr
Cyrano,20000000,3000000,6.4,287,2021-12-17,124,"Drama, Romance",en
Shiny_Flakes: The Teenage Drug Lord,0,0,7.6,124,2021-08-02,96,"Documentary, Crime",de
