title,budget,revenue,vote_average,vote_count,release_date,runtime,genres,original_language
"Bugs Bunny's 80th What's Up, Doc-umentary!",0,0,8.0,3,2020-12-01,61,Documentary,en
Dead Reckoning,0,0,5.91,39,2020-11-13,91,Thriller,en
Belushi,0,0,6.813,48,2020-10-14,108,Documentary,en
Teddy,0,0,0.0,0,2020-08-17,0,,hi
Almost Human,0,0,5.5,4,2020-06-24,91,"Science Fiction, Romance, Mystery",zh
A Valentine's Match,0,0,7.1,56,2020-02-01,80,"Romance, Drama, TV Movie",en
"Pretty Cheaters, Deadly Lies",0,0,5.6,8,2020-11-21,88,"Thriller, TV Movie",en
Hidden Away,0,0,7.544,229,2020-02-27,120,Drama,it
Another's Wife,0,0,6.0,1,2020-07-25,74,"Drama, Romance",ko
Wake Up,0,0,5.765,16,2020-01-24,11,Drama,en
The Kemps: All True,0,0,9.0,1,2020-07-05,58,"Drama, Comedy, Documentary",en
The Morning After,4327440,2513010,5.567,90,2020-08-19,97,Comedy,fr
Adam,0,0,6.773,33,2020-10-15,100,Drama,en
Christmas with Delta 2020,0,0,0.0,0,2020-12-24,60,Music,en
Tom Cruise: An Eternal Youth,0,0,6.7,19,2020-10-05,53,Documentary,en
Nonstop Story,0,0,0.0,0,2020-01-24,146,"Music, Animation",ja
Yu Yu Hakusho: Stage Drama,0,0,6.5,2,2020-02-27,126,"Action, Fantasy, Drama",ja
Assassin 33 A.D.,0,0,5.153,108,2020-01-24,108,Science Fiction,en
Young Older Sister-in-Law 3,0,0,1.2,2,2020-01-09,86,Romance,ko
Psycho Party Planner,0,0,5.3,11,2020-01-12,93,"Thriller, TV Movie",en
The Last Exorcist,0,0,5.292,12,2020-12-17,79,"Thriller, Horror",en
Rosa's Wedding,0,0,6.2,82,2020-08-21,100,Comedy,es
Slalom,860000,0,6.7,120,2020-10-17,93,Drama,fr
DC Showcase: Adam Strange,0,0,6.4,49,2020-05-19,16,"Animation, Action, Science Fiction",en
Extinction: The Facts,0,0,7.294,17,2020-09-13,58,Documentary,en
Vibration,10000,0,3.1,4,2020-07-24,73,Horror,fr
Goldman v Silverman,0,0,6.313,67,2020-01-16,7,"Drama, Comedy",en
The Crossing,0,0,6.125,40,2020-02-14,96,"Family, War, Thriller",no
AEW Winter is Coming,0,0,8.7,3,2020-12-02,104,TV Movie,en
Baby,0,0,5.3,53,2020-12-18,106,"Thriller, Horror",es
Getting to Know You,0,0,6.227,11,2020-05-26,103,"Comedy, Drama, Romance",en
The Girl in the Yellow Jumper,0,0,5.396,25,2020-08-24,81,"Crime, Thriller",sw
Maniac: The making of a living pulp novel,0,0,0.0,0,2020-06-08,45,Documentary,en
The Christmas Project Reunion,0,0,5.8,5,2020-11-23,87,"Comedy, Romance",en
The Christmas Bow,0,0,6.9,21,2020-11-08,84,"Romance, TV Movie",en
A Go! Go! Cory Carson Summer Camp,5000,4,2.2,5,2020-07-04,20,"Animation, Family",en
Sex Girl 2,0,0,0.0,0,2020-09-25,67,"Drama, Romance",ko
Once Were Brothers: Robbie Robertson and The Band,0,0,6.7,14,2020-02-21,100,"History, Music, Documentary",en
Healing Waters,0,0,7.0,1,2020-12-24,0,"Romance, Adventure, Family",sk
Grave of Love,0,0,0.0,0,2020-09-25,117,"Romance, Comedy",ja
Philippe Etchebest Le destin d’un chef hors du commun,0,0,0.0,0,2020-06-24,0,Documentary,fr
Sword of God,0,0,3.978,23,2020-07-23,104,"History, Horror, Mystery, Drama",pl
Zindagi Jhand Hai,56000,1001034,6.4,7,2020-04-15,67,"Romance, Thriller",en
18 Year Old Hara's Tasty Class,0,0,5.5,2,2020-07-22,74,"Drama, Romance",ko
One Small Problem,0,0,6.355,38,2020-07-27,95,Comedy,es
I Am Lisa,0,0,5.477,43,2020-10-09,92,"Horror, Thriller",en
Gremlins: A Puppet Story,0,0,0.0,0,2020-07-17,83,Documentary,en
The Secret of Karma,8000000,0,1.7,3,2020-03-31,90,"Science Fiction, Romance",en
The Monopoly of Violence,0,0,7.3,52,2020-09-30,86,Documentary,fr
Shubh Mangal Zyada Saavdhan,0,0,5.92,50,2020-02-21,120,"Comedy, Romance",hi
Savage State,0,0,5.543,58,2020-02-26,116,Western,fr
I Am Woman,0,385000,6.5,33,2020-08-28,116,"Drama, Music",en
"Wim Wenders, Desperado",0,0,7.7,3,2020-07-16,120,Documentary,de
The Match,0,0,5.741,85,2020-02-27,96,Drama,it
Camp Century: The Hidden City Beneath the Ice,0,0,7.0,2,2020-01-08,53,"Documentary, History, TV Movie",de
Seven Wishes,0,0,5.3,24,2020-01-23,95,Comedy,ru
Haunted Transylvania: Mighty Mummy Madness,0,0,0.0,0,2020-10-06,65,"Family, Comedy, Animation, TV Movie",en
Boukyaku Battery,0,0,7.0,2,2020-10-11,20,"Animation, Comedy",ja
My Best Part,0,0,5.283,69,2020-10-28,108,"Drama, Comedy",fr
후배부부와 교환섹스 2,0,0,0.0,0,2020-02-07,0,Drama,ko
Christmas Waltz,0,0,7.309,47,2020-11-28,85,"TV Movie, Romance, Drama",en
Everything’s Gonna Be Alright,0,0,7.257,74,2020-10-29,101,Drama,it
Romance Doll,0,0,5.479,24,2020-01-24,123,"Romance, Drama",ja
The Christmas House,0,0,5.907,43,2020-11-22,85,"Romance, TV Movie",en
Di Bawah Umur,0,0,6.8,4,2020-11-13,91,"Drama, Romance",id
"From Today, It's My Turn!!: The Movie",0,0,6.9,21,2020-07-17,114,"Comedy, Action",ja
Young Hearts,60000,0,7.3,15,2020-01-24,85,"Romance, Comedy",en
Young Ip Man: Crisis Time,0,0,5.48,25,2020-10-08,79,Action,zh
Akashinga: The Brave Ones,0,0,6.7,3,2020-06-17,13,Documentary,en
Max Cloud,0,0,4.9,59,2020-12-18,88,"Science Fiction, Action, Comedy",en
The Dating List,0,0,7.0,30,2020-04-03,82,"TV Movie, Romance, Comedy",en
A Son Named Erasmus,0,0,5.7,91,2020-07-01,107,Comedy,it
Reaptown,0,0,3.821,14,2020-09-28,77,"Horror, Thriller, Mystery",en
Idiot Prayer: Nick Cave Alone at Alexandra Palace,0,0,8.2,8,2020-07-23,89,Music,en
The Match,0,0,6.269,52,2020-09-01,119,"Drama, History, War",en
D.N.A. - Decisamente non adatti,0,0,5.428,83,2020-06-18,0,"Comedy, Science Fiction",it
Blood Cove 2: Return of the Skull,0,0,7.0,1,2020-08-29,70,"Horror, Thriller",en
Escort Bar Oppa,0,0,0.0,0,2020-06-07,78,"Drama, Romance",ko
Lee Eun-mi Big Breasts,0,0,2.0,1,2020-02-01,90,Romance,ko
Brother's Girl,0,0,0.0,0,2020-02-20,73,Romance,ko
Sensual Sister,0,0,10.0,1,2020-05-28,65,Drama,ko
Side Effect,0,1500000,5.9,74,2020-11-05,93,"Horror, Thriller",ru
Killing John F. Kennedy,0,0,0.0,0,2020-05-24,60,Documentary,en
Amazing Winter Romance,0,0,6.1,25,2020-01-20,90,"TV Movie, Romance",en
Dragons: Rescue Riders: Huttsgalor Holiday,0,0,5.3,9,2020-11-24,46,"Animation, Family",en
Couple Exchange: Because Your Girlfriend Wants You,0,0,8.0,1,2020-11-13,70,Romance,ko
There Are Not Thirty-Six Ways of Showing a Man Getting on a Horse,0,0,6.333,3,2020-09-25,63,Documentary,es
Lost Tombs of the Pyramids,0,0,6.6,9,2020-12-20,44,"Documentary, History, Mystery",en
My Fat Arse and I,0,0,6.8,24,2020-05-12,10,Animation,pl
Beloved Married Woman,0,0,2.0,1,2020-06-05,67,Romance,ko
Signal 100,0,0,5.4,10,2020-01-24,88,"Drama, Horror, Thriller",ja
Pay For Sex,0,0,4.2,2,2020-10-29,81,Drama,ko
One Half of Me,936000,0,5.125,9,2020-03-13,104,Drama,fi
Sisters: Memories of Confinement,0,0,0.0,0,2020-01-17,70,"Drama, Romance",ko
Yes-People,0,0,6.012,42,2020-01-24,9,"Animation, Comedy",is
Ball Red Daughter-in-law,0,0,5.4,5,2020-10-16,71,Drama,ko
Time for Us to Come Home for Christmas,0,0,7.167,24,2020-12-05,84,"TV Movie, Romance",en
Adult Baby,0,0,8.5,2,2020-04-07,29,"Romance, Music",en
College Girl's Private Affair,0,0,0.0,0,2020-09-10,75,Romance,ko
Reboot Camp,0,0,4.7,6,2020-10-22,97,Comedy,en
Disney Channel Summer Sing-Along,0,0,8.2,4,2020-07-10,41,"Family, Music",en
The Cursed Lesson,0,0,5.3,11,2020-11-18,93,Horror,ko
Tread,0,0,6.518,56,2020-02-21,88,"Documentary, Crime",en
The Pale Door,0,21200,5.09,83,2020-08-21,96,"Horror, Western",en
Romantic Guide to Lost Places,5700000,0,5.9,34,2020-09-24,106,Drama,it
The ABCs of Love,0,2033629,6.374,147,2020-10-07,89,Comedy,fr
How to Make Out,0,0,5.081,80,2020-07-29,98,Comedy,fr
Camp Blood 8: Revelations,10000,0,3.0,14,2020-01-05,82,"Horror, Comedy",en
Tears of No Regret,0,0,4.0,1,2020-07-03,71,"Action, Fantasy, Comedy",zh
Adventures Italian Style,0,78410,6.579,57,2020-09-03,104,"Comedy, Drama",it
LX 2048,0,0,5.2,60,2020-09-25,103,"Science Fiction, Drama",en
Belly of the Beast,0,0,7.5,2,2020-06-11,82,"Documentary, Drama",en
"My People, My Homeland",0,0,6.571,28,2020-10-01,153,"Drama, Comedy",zh
World Famous Lover,0,0,5.618,17,2020-02-14,156,"Romance, Drama",te
All the Moons,0,0,7.544,68,2020-12-25,102,"Drama, Fantasy, Horror, War",eu
Monthly Housewife Life,0,0,10.0,1,2020-01-01,84,Romance,ko
"The Westward: Good Bye, Monkey King",0,0,6.1,4,2020-05-04,65,"Animation, Action, Fantasy",zh
Edward & Sophie: The Reluctant Royals?,0,0,0.0,0,2020-08-29,67,Documentary,en
18 Year Old Actress So-jeong's Ultimate Sex,0,0,0.0,0,2020-10-16,64,Romance,ko
Danyka,0,0,6.359,39,2020-11-26,75,"Drama, Romance",es
The Secret Ingredient,0,0,6.7,37,2020-02-15,80,"Romance, TV Movie",en
Laxmii,0,0,4.561,41,2020-11-09,141,"Horror, Comedy",hi
Trump 2024: The World After Trump,0,0,3.333,9,2020-08-21,97,Documentary,en
My Name Is Sara,0,0,6.977,22,2020-02-27,111,"History, Drama",en
Eternal Beauty,0,68905,6.111,63,2020-08-21,94,"Comedy, Drama",en
Life as It Should Be,0,0,6.5,24,2020-08-06,108,"Drama, Comedy",nl
It's for Your Own Good,0,0,6.2,39,2020-10-08,91,Comedy,de
Canvas,0,0,6.4,159,2020-10-29,9,"Animation, Family, Drama",en
Our Father,0,0,6.617,209,2020-09-24,120,Drama,it
Charlatan,0,0,6.763,118,2020-08-20,118,Drama,cs
Québexit,0,0,6.0,4,2020-09-22,80,"Drama, Comedy",fr
Lady Driver,0,0,6.349,73,2020-05-02,104,Drama,en
Art of Promotion,0,0,3.0,1,2020-08-13,69,"Drama, Romance",ko
I Love You Coiffure,0,0,3.9,23,2020-12-21,107,"Comedy, TV Movie",fr
The Plot Against the President,0,0,6.481,27,2020-10-16,90,Documentary,en
The Charm of Love,0,0,6.231,13,2020-09-15,90,"Romance, TV Movie",en
Bigflo & Oli: Hip Hop Frenzy,0,0,7.0,70,2020-10-08,100,"Documentary, Music",fr
Memory Xperiment: Kathy Acker,0,0,5.2,4,2020-07-14,7,Drama,en
Dashing Home for Christmas,0,0,7.1,13,2020-11-22,80,"TV Movie, Romance",en
For My Son,0,0,5.7,7,2020-12-17,88,"Crime, Drama, TV Movie",fr
Conjuring the Devil,0,0,5.7,12,2020-09-15,114,Horror,en
Exile,0,0,6.0,18,2020-08-20,121,"Drama, Thriller, Horror",de
Wife's World,0,0,0.0,0,2020-06-18,70,"Drama, Romance",ko
Fan Girl,0,0,7.1,11,2020-10-31,100,Drama,tl
"De Gaulle, histoire d'un géant",0,0,7.333,9,2020-11-10,112,"Documentary, History, TV Movie",fr
Adolescents,0,0,7.328,87,2020-09-09,135,Documentary,fr
The Dustwalker,0,0,4.057,35,2020-03-20,92,"Science Fiction, Thriller",en
Solo to the South Pole,0,0,0.0,0,2020-04-11,10,Documentary,en
The Curse of Tutankhamun,0,0,0.0,0,2020-07-23,45,"Documentary, History, TV Movie",en
The Enchanting Phantom,0,0,5.0,8,2020-05-01,96,"Adventure, Fantasy",zh
Twilight's Kiss,0,0,6.7,40,2020-02-27,92,Drama,cn
Lonely Dad: 20s Sex Partners,0,0,1.0,1,2020-03-20,61,Romance,ko
AC/DC: The Story of Back in Black,0,0,0.0,0,2020-07-25,23,"Music, Documentary",en
Really Love,0,0,6.485,33,2020-10-16,95,"Romance, Drama",en
Christmas in Evergreen: Bells Are Ringing,0,0,5.75,28,2020-12-05,85,"Romance, TV Movie",en
Abe,0,28657,6.9,48,2020-12-24,85,"Drama, Comedy",en
The Wolves,0,0,7.268,56,2020-06-19,95,"Drama, Family",es
Acting: The First Six Lessons,260000,0,10.0,1,2020-11-15,92,"Drama, Documentary, Animation",en
Savage Creatures,0,0,5.5,36,2020-01-07,75,Horror,en
Danni and The Vampire,0,0,8.1,9,2020-10-01,103,"Comedy, Horror",en
TINSEL: The Lost Movie About Hollywood,0,0,8.5,2,2020-11-01,79,Documentary,en
Purgatory,0,0,6.45,20,2020-10-25,0,"Drama, Documentary",pl
Poly,0,5236154,5.9,36,2020-06-10,102,"Family, Adventure",fr
Hosts,0,0,4.903,62,2020-10-02,89,Horror,en
My Elder Brother,0,0,0.0,0,2020-06-18,67,Romance,ko
Mulan Legend,0,0,5.9,7,2020-08-23,93,"Action, Romance",zh
Trail of Ashes,0,0,3.7,12,2020-12-01,98,"Mystery, Fantasy",en
Chaco,0,0,7.9,49,2020-01-28,80,"War, Drama",es
Maniyarayile Ashokan,0,0,3.5,10,2020-08-31,110,"Comedy, Drama",ml
Zappa,1126036,0,7.317,52,2020-11-27,129,"Music, Documentary",en
Alone,0,0,3.9,20,2020-01-17,81,Thriller,en
今日から俺は!!SP,0,0,7.0,3,2020-07-17,0,"Drama, Comedy",ja
Teddy,0,142027,6.283,106,2020-09-05,89,"Comedy, Drama, Horror",fr
The Therapist : Fist of Tae-baek,0,0,5.833,6,2020-08-20,107,"Family, Comedy, Action",ko
Attack of the Unknown,0,0,4.659,41,2020-08-28,103,"Action, Science Fiction, Horror",en
Monsoon,0,0,5.371,31,2020-09-25,85,"Drama, Romance",en
Farewell Amor,0,0,6.949,39,2020-01-25,101,"Romance, Drama",en
Anthony,0,0,6.0,6,2020-07-27,86,"Drama, TV Movie",en
Battle of Little Bighorn,0,0,8.0,5,2020-01-13,51,"Documentary, History",en
The Artist's Wife,0,0,5.6,10,2020-09-25,94,Drama,en
Objective: Wife's Affair,0,0,0.0,0,2020-07-24,60,Romance,ko
Wet Dream: Prostitute Woman,0,0,7.0,2,2020-04-09,89,Romance,ko
Crime dans le Larzac,0,0,6.2,6,2020-10-13,0,"Crime, TV Movie",fr
Project Dreams - How to Build Mazinger Z's Hangar,0,0,6.8,7,2020-01-31,115,Comedy,ja
Luke Heggie: Have That,0,0,0.0,0,2020-02-06,60,Comedy,en
Breeder,0,0,5.194,54,2020-10-31,107,"Horror, Thriller",da
Death Can Wait,0,0,6.382,34,2020-01-02,91,Comedy,es
A Crafty Christmas Romance,0,0,6.4,19,2020-10-30,80,"Romance, TV Movie",en
Charter,0,0,6.647,34,2020-03-13,94,Drama,sv
Superagente Makey,0,0,4.244,78,2020-07-17,94,"Comedy, Action",es
Andhaghaaram,0,0,7.25,24,2020-11-24,171,Thriller,ta
Robin's Wish,0,0,7.0,55,2020-09-01,76,Documentary,en
The Big Step,0,0,6.774,82,2020-08-20,96,"Science Fiction, Comedy",it
Becoming,0,0,5.333,66,2020-04-16,98,"Science Fiction, Drama, Thriller, Horror",en
Dogwashers,0,0,6.6,48,2020-10-09,107,"Comedy, Drama, Crime",es
Joe List: I Hate Myself,0,0,7.2,6,2020-08-06,56,Comedy,en
"Metallica: Live in Melbourne, Australia - March 1, 2013",0,0,8.0,1,2020-06-15,138,Music,en
Hammamet,0,0,5.93,391,2020-01-09,127,"Drama, History",it
Showbiz Kids,0,0,6.933,45,2020-07-14,95,"Documentary, History, Drama",en
Classmates Minus,0,0,7.1,38,2020-11-20,122,"Comedy, Drama",zh
Hearts of Winter,0,0,6.3,30,2020-01-25,90,"TV Movie, Romance",en
Swimming for Gold,0,0,7.641,92,2020-09-17,91,Family,en
A Small Family Affair,0,0,0.0,0,2020-11-06,0,Drama,en
Legend of Lv Bu,0,0,8.0,13,2020-05-30,101,"Action, Fantasy, Romance",zh
High School Fleet Movie,0,0,4.3,6,2020-01-18,103,"Animation, Action, Drama, Science Fiction",ja
Buried Truth of the Maya,0,0,6.1,7,2020-08-25,47,"Documentary, History, Mystery",en
Ashleel Udyog Mitra Mandal,0,0,0.0,0,2020-03-06,115,Drama,mr
This Is the Year,0,0,6.865,37,2020-08-28,97,"Comedy, Drama, Romance",en
The Heart Still Hums,0,0,8.0,2,2020-06-17,29,Documentary,en
Chris Watts: Confessions of a Killer,0,0,6.7,29,2020-01-25,111,"Crime, TV Movie",en
The Warrant,0,0,5.74,25,2020-02-06,90,Western,en
Master Moley By Royal Invitation,0,0,5.8,5,2020-09-17,32,Animation,en
A Creepshow Holiday Special,0,0,6.367,30,2020-12-18,46,Horror,en
Sensitive Mother and Daughter,0,0,0.0,0,2020-07-28,94,"Drama, Romance",ko
Películas,0,0,9.1,10,2020-11-28,18,Documentary,pt
Kamen Rider Zero-One The Movie: REAL×TIME,0,0,7.1,15,2020-12-18,80,"Action, Science Fiction",ja
Combat Wombat,0,153303,6.6,29,2020-10-15,85,"Animation, Family, Fantasy",en
Sir David Attenborough and Sir Michael Palin in Conversation,0,0,5.7,3,2020-09-28,32,Documentary,en
"Kiss Him, Not Me",0,0,6.3,13,2020-07-10,90,"Romance, Comedy",ja
SOL,0,0,5.7,34,2020-01-08,98,Comedy,fr
18 Year Old Joo-ah's Hot Day,0,0,7.4,4,2020-09-03,72,Drama,ko
Behemoth - In Absentia Dei,0,0,6.2,2,2020-09-05,108,Music,en
The Final Phase,0,0,6.726,42,2020-07-04,79,"Science Fiction, Thriller",es
Four Enchanted Sisters,0,0,5.269,13,2020-01-09,97,"Adventure, Comedy, Family, Fantasy",de
Kyotaro Nishimura Travel Mystery 72,0,0,6.0,1,2020-07-26,0,,ja
Crazy Samurai Musashi,0,0,5.9,57,2020-08-21,92,Action,ja
Kissed,0,0,6.542,12,2020-07-06,6,Horror,en
A Thousand Ways to Kiss the Ground,0,0,10.0,1,2020-07-07,22,Documentary,en
Mother-in-law's Love,0,0,0.0,0,2020-05-08,70,,ko
Bosomy Front House Girl,0,0,0.0,0,2020-06-03,77,"Drama, Romance",ko
The Rolling Stones: Steel Wheels Live,0,0,0.0,0,2020-09-25,151,Music,en
坐在我身后的女孩,0,0,0.0,0,2020-03-03,0,,zh
Taylor Tomlinson: Quarter-Life Crisis,0,0,7.282,94,2020-03-03,61,Comedy,en
Man In The Arena,0,0,9.0,1,2020-07-01,115,"Documentary, History",en
Kindred,0,8921,5.6,23,2020-11-06,101,"Drama, Mystery, Horror",en
Big Breasted Daughter-in-law,0,0,7.5,2,2020-08-07,60,"Drama, Romance",ko
Surviving the Mount St. Helens Disaster,0,0,4.5,2,2020-06-10,45,Documentary,en
Emicida: AmarElo - It's All for Yesterday,0,0,8.698,48,2020-12-08,89,"Documentary, Music",pt
Meeting the Beatles in India,0,0,6.0,3,2020-09-09,85,"Documentary, Music",en
C U Soon,684937,0,7.25,38,2020-09-01,98,"Drama, Thriller, Mystery",ml
I Was Lorena Bobbitt,0,0,5.3,9,2020-05-25,87,"Drama, TV Movie",en
Amy Winehouse: The Price of Fame,0,0,5.0,1,2020-04-07,63,"Documentary, Drama, Music",en
Forever First Love,0,0,7.3,61,2020-05-17,80,"Drama, Romance",en
Ağaçlar Ayakta Ölür,0,0,10.0,1,2020-12-31,0,Drama,tr
Trance,0,0,6.875,52,2020-02-20,170,Drama,ml
Asuraguru,0,0,3.3,3,2020-03-13,120,"Action, Thriller, Drama",ta
On The Edge,0,0,6.2,23,2020-11-26,115,Drama,ru
Adult Shop Albasaeng – Those Who Experience It In Person,0,0,6.0,3,2020-02-24,68,Romance,ko
Glass Houses,0,0,5.406,16,2020-01-09,90,"Thriller, TV Movie",en
Welcome to Chechnya,0,0,7.012,43,2020-01-26,107,Documentary,en
Marona's Fantastic Tale,3000000,0,7.656,32,2020-01-08,92,"Animation, Drama, Family",fr
25 Years of Innocence,0,0,7.7,37,2020-09-10,112,"Drama, History",pl
After Truth: Disinformation and the Cost of Fake News,0,0,6.842,38,2020-03-19,95,Documentary,en
Dirty Angels 4: Object of Obsession,0,0,0.0,0,2020-01-01,101,,en
I Am Fear,0,0,5.0,12,2020-03-03,87,"Horror, Thriller",en
U311 Cherkasy,0,0,6.625,48,2020-02-27,102,"War, Action, Drama",uk
"Death Doesn't Exist, and Love Doesn't Either",0,0,6.9,32,2020-01-09,81,Drama,es
Chivalrous,0,0,6.0,1,2020-08-20,90,Drama,zh
Let Life Be Beautiful,0,0,7.0,1,2020-10-05,119,Drama,zh
Romance in the Air,0,0,6.2,19,2020-08-01,80,"Romance, TV Movie",en
Are We Lost Forever,0,0,7.1,77,2020-01-25,104,Drama,sv
NieR: Theatrical Orchestra 12020,0,0,10.0,1,2020-10-28,119,"Music, Science Fiction",ja
For the Love of Jessee,0,0,7.363,40,2020-05-01,94,Drama,en
Five Star Christmas,0,0,7.0,35,2020-11-27,84,"Romance, TV Movie",en
Mafia Inc.,0,0,6.5,54,2020-02-14,143,"Crime, Drama",fr
Brother and Sister's World,0,0,0.0,0,2020-11-03,86,"Drama, Romance",ko
Last Call,0,0,3.4,5,2020-11-25,109,"Drama, Romance",en
Linda and the Mockingbirds,0,0,0.0,0,2020-10-08,60,"Documentary, Music",en
Lost Pyramids of the Aztecs,0,0,2.0,1,2020-06-28,120,Documentary,en
Granny Nanny,0,0,6.56,50,2020-02-06,104,"Comedy, Drama, Family",de
Stardust,0,0,3.926,34,2020-12-04,109,"Music, Drama",en
The Candy Witch,0,0,5.9,26,2020-06-04,94,Horror,en
Once Upon a Time in Venezuela,0,0,8.2,34,2020-03-13,96,Documentary,es
A Nashville Christmas Carol,0,0,6.552,29,2020-11-21,85,"TV Movie, Romance",en
Chateau Christmas,0,0,6.405,42,2020-10-25,84,"Romance, TV Movie",en
More Beautiful for Having Been Broken,0,0,6.8,35,2020-05-08,111,Drama,en
Jumbo,0,0,5.7,63,2020-03-07,93,"Fantasy, Romance",fr
The Reason I Jump,0,0,7.2,19,2020-01-23,82,Documentary,en
Detective Dee: Rats Invasion,0,0,5.4,12,2020-07-24,82,"Adventure, Mystery, Fantasy",zh
Song of Rapa Nui,245000,0,10.0,1,2020-11-30,61,Documentary,en
ABBA: In Their Own Words,0,0,0.0,0,2020-10-25,65,"Documentary, Music",en
Little Big Women,0,0,7.2,42,2020-11-06,123,Drama,zh
Celebrity Escape Room,0,0,5.9,14,2020-05-21,44,"TV Movie, Comedy, Mystery, Documentary",en
Fear PHarm,0,0,5.569,36,2020-09-11,79,Horror,en
Fast and Fierce: Death Race,0,0,5.6,24,2020-05-19,85,Action,en
The 24th,0,0,5.313,8,2020-08-21,101,"Drama, History",en
Food Club,0,0,5.438,8,2020-10-22,98,"Comedy, Drama",da
Acts of Revenge,220000,0,3.6,5,2020-07-07,103,Action,en
Live Fast Die Young: May-Money-Murda-Wood,0,0,0.0,0,2020-01-01,46,Crime,en
76 Days,0,0,7.234,32,2020-09-10,93,Documentary,en
Où en êtes-vous? (Numéro 2),0,0,0.0,0,2020-07-21,14,,fr
Miracle in East Texas,0,0,0.0,0,2020-02-07,125,Drama,en
A Place Among the Dead,0,0,3.0,1,2020-11-09,76,"Crime, Horror, Thriller",en
Darkness Falls,0,0,5.535,43,2020-03-07,84,"Thriller, Crime, Drama",en
The Undefeated Presents: Hamilton In-Depth,0,0,7.0,2,2020-07-03,33,Documentary,en
North Wind: Broken Time,0,0,0.0,0,2020-09-17,0,"Action, Adventure, History, Animation",zh
Les duos impossibles de Jérémy Ferrari : 7ème édition,0,0,8.0,6,2020-06-22,0,Comedy,fr
Beyond the Stage Day 2,0,0,0.0,0,2020-12-21,0,"Music, Animation",ja
Sex Man and Woman: We Have a Good Match!,0,0,0.0,0,2020-05-06,61,Romance,ko
The Night Train,0,0,5.8,10,2020-09-10,15,Drama,sv
Country at Heart,0,0,6.485,33,2020-10-02,84,"Romance, Music, TV Movie",en
Runt,0,0,7.7,32,2020-02-29,95,Drama,en
Miami Bici,0,0,7.038,66,2020-02-21,98,Comedy,ro
The Last Laugh,0,0,5.0,20,2020-09-15,82,"Horror, Thriller",en
Pee Nak 2,0,0,4.6,5,2020-02-20,114,"Horror, Comedy",th
Love in Store,0,0,6.7,32,2020-02-22,82,"Romance, TV Movie, Drama",en
Free Country,0,0,6.273,77,2020-01-09,130,"Drama, Thriller",de
El Encierro,0,0,3.5,2,2020-12-31,0,,es
Sörensen's Fear,0,0,6.5,56,2020-09-25,89,"Crime, Comedy, TV Movie",de
My Heart Can't Beat Unless You Tell It To,0,0,5.898,64,2020-10-13,89,"Drama, Horror",en
A Little Red Flower,0,216000000,6.242,31,2020-12-31,128,"Drama, Family",zh
Hacked,0,0,6.147,17,2020-02-07,118,Thriller,hi
The Present,0,0,7.256,45,2020-02-02,24,Drama,ar
The New West and the Politics of the Environment,0,0,0.0,0,2020-09-29,90,Documentary,en
Mojin: Mysterious Treasure,0,0,4.9,9,2020-09-30,91,"Action, Adventure, Fantasy",zh
Christmas She Wrote,0,0,6.167,21,2020-12-06,85,"TV Movie, Romance",en
Martial Universe: The Immortal Stone of Nirvana,0,0,7.8,5,2020-08-07,113,,zh
Moffie,0,0,6.8,72,2020-03-13,104,"Drama, War, Romance",af
I'm No Longer Here: A Discussion with Guillermo del Toro and Alfonso Cuarón,0,0,6.0,3,2020-10-30,15,Documentary,en
"Talk to Me, Sweet Darling",1340,0,1.0,1,2020-12-30,86,Thriller,de
De Cabral a George Floyd: Onde Arde o Fogo Sagrado da Liberdade,0,0,0.0,0,2020-09-11,132,Documentary,pt
